Bundle ID,AppAdsURL
6479694095,https://zce9da9b5.app-ads-txt.com/app-ads.txt
6479777061,https://ue816455c.app-ads-txt.com/app-ads.txt
6479976120,https://md023d40f.app-ads-txt.com/app-ads.txt
6480098652,https://epicdrivestudio.com/app-ads.txt
6502385310,https://tinykraken.games/app-ads.txt
6502744841,https://epicdrivestudio.com/app-ads.txt
6502769800,https://happygigglesgames.com/app-ads.txt
6504986006,https://supercent.io/app-ads.txt
6532601126,https://rooftopgames.com.tr/app-ads.txt
6587570987,https://virtualvistastudio.com/app-ads.txt
6615081560,https://dreamsimulatorstudios.com/app-ads.txt
6630378520,
6636534055,https://supercent.io/app-ads.txt
6648786366,https://virtualdreamheroes.com/app-ads.txt
6651838644,https://thebennogames.com/app-ads.txt
6654888342,https://psvgamestudio.com/app-ads.txt
6670316463,https://epicdrivestudio.com/app-ads.txt
6670393024,https://terafort.com/app-ads.txt
6670529030,
6670798365,https://nolodingames.com/app-ads.txt
6673917629,
6711343544,https://ue816455c.app-ads-txt.com/app-ads.txt
6717583452,https://supercent.io/app-ads.txt
6736580540,https://psvgamestudio.com/app-ads.txt
6736681920,https://tinykraken.games/app-ads.txt
6736970594,https://zce9da9b5.app-ads-txt.com/app-ads.txt
6737193611,https://supercent.io/app-ads.txt
6737451718,https://supercent.io/app-ads.txt
6738048305,https://thepiggypanda.com/app-ads.txt
6738053663,https://cas.ai/app-ads.txt
6738096599,https://candywriter.com/app-ads.txt
6738272884,https://supercent.io/app-ads.txt
6738637660,https://thepiggypanda.com/app-ads.txt
6738697763,https://madhook.io/app-ads.txt
6739626375,https://psvgamestudio.com/app-ads.txt
6739696715,https://psvgamestudio.com/app-ads.txt
6739699047,https://ozitechnology.com/app-ads.txt
6739703175,https://euphoriagames.ru/app-ads.txt
6739726602,https://ozitechnology.com/app-ads.txt
6740618570,https://supercent.io/app-ads.txt
6740891338,https://playhubstudio.com/app-ads.txt
6740975095,https://thebennogames.com/app-ads.txt
6741413032,https://ozitechnology.com/app-ads.txt
6741928115,https://cas.ai/app-ads.txt
6742216032,https://supercent.io/app-ads.txt
6742362315,https://psvgamestudio.com/app-ads.txt
6743692967,https://tutotoons.com/app-ads.txt
6744723227,https://psvgamestudio.com/app-ads.txt
6744957869,https://supercent.io/app-ads.txt
6744967778,http://yumfiesta.com/app-ads.txt
6745817764,https://r5a2263dd.app-ads-txt.com/app-ads.txt
6746645962,https://psvgamestudio.com/app-ads.txt
6746647718,http://nutsgameventure.com/app-ads.txt
6747019708,https://supercent.io/app-ads.txt
6747665354,http://yumfiesta.com/app-ads.txt
889200846,https://moonfroglabs.com/app-ads.txt
910422638,https://ozitechnology.com/app-ads.txt
919042588,https://ozitechnology.com/app-ads.txt
921827126,https://usciscasetracker.com/app-ads.txt
937261650,https://charstudio.com/app-ads.txt
948561621,https://ozitechnology.com/app-ads.txt
ai.mira.videochat,https://mira.chat/app-ads.txt
air.com.smileygamer.christmassweeper2,https://charstudio.com/app-ads.txt
air.com.smileygamer.christmassweeper3,https://charstudio.com/app-ads.txt
air.com.smileygamer.eastersweeper,https://charstudio.com/app-ads.txt
app.artworkout.learn.how.to.draw,
ar.drawing.sketch.paint.trace.draw.picture.paper,https://ar-drawing.com/app-ads.txt
christian.bible,http://king-james-bible-study.com/app-ads.txt
com.Albus.AwesomePark,https://supercent.io/app-ads.txt
com.Albus.WaterParkBoys,https://supercent.io/app-ads.txt
com.AzonGroup.VladNiki,https://azon.games/app-ads.txt
com.BearBobStudio.Sandbox,https://psvgamestudio.com/app-ads.txt
